,click_cost,decision,matrix,mu,outcome,participant,probabilities,reveal_order,sigma
1062,0.0,7,"[[0.14, 0.15, 0.11, 0.2, 0.03, 0.13, 0.04], [0.03, 0.07, 0.1, 0.21, 0.1, 0.13, 0.08], [0.14, 0.03, 0.06, 0.05, 0.15, 0.08, 0.09], [0.13, 0.08, 0.16, 0.01, 0.21, 0.09, 0.05]]",0.13,0.09,54,"[0.06, 0.03, 0.86, 0.05]","[[0, 1, 0, 3, 0, 0, 0, 7], [0, 0, 0, 0, 4, 5, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 6, 0]]",0.072
1063,0.0,5,"[[0.21, 0.14, 0.05, 0.18, 0.12, 0.1, 0.15], [0.03, 0.07, 0.04, 0.14, 0.13, 0.15, 0.2], [0.05, 0.14, 0.08, 0.16, 0.04, 0.13, 0.08], [0.19, 0.12, 0.09, 0.06, 0.18, 0.05, 0.09]]",0.13,0.18,54,"[0.01, 0.02, 0.88, 0.09]","[[0, 0, 2, 3, 0, 0, 0, 0], [0, 0, 0, 0, 4, 5, 6, 7], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1064,0.0,4,"[[0.09, 0.06, 0.16, 0.11, 0.12, 0.22, 0.04], [0.11, 0.19, 0.13, 0.18, 0.2, 0.12, 0.12], [0.11, 0.08, 0.15, 0.06, 0.15, 0.13, 0.16], [0.08, 0.15, 0.2, 0.17, 0.24, 0.04, 0.12]]",0.13,0.17,54,"[0.15, 0.32, 0.21, 0.32]","[[0, 0, 0, 0, 0, 5, 0, 0], [0, 0, 2, 3, 4, 0, 0, 7], [0, 0, 0, 0, 0, 0, 6, 0], [0, 1, 0, 0, 0, 0, 0, 0]]",0.072
1065,0.0,2,"[[0.11, 0.18, 0.17, 0.05, 0.02, 0.11, 0.14], [0.16, 0.12, 0.11, 0.08, 0.11, 0.16, 0.08], [0.12, 0.16, 0.05, 0.23, 0.13, 0.08, 0.03], [0.17, 0.24, 0.1, 0.22, 0.06, 0.14, 0.05]]",0.13,0.24,54,"[0.01, 0.08, 0.86, 0.05]","[[0, 1, 0, 0, 0, 0, 0, 7], [0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 2, 3, 0, 0, 6, 0], [0, 0, 0, 0, 0, 5, 0, 0]]",0.072
1066,0.0,7,"[[0.07, 0.07, 0.17, 0.05, 0.08, 0.18, 0.15], [0.19, 0.17, 0.06, 0.13, 0.2, 0.13, 0.2], [0.08, 0.18, 0.04, 0.21, 0.15, 0.15, 0.18], [0.06, 0.08, 0.09, 0.02, 0.12, 0.19, 0.09]]",0.13,0.2,54,"[0.31, 0.27, 0.19, 0.23]","[[0, 0, 0, 0, 0, 5, 0, 0], [0, 1, 2, 0, 4, 0, 6, 7], [0, 0, 0, 3, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1067,0.0,3,"[[0.14, 0.16, 0.16, 0.21, 0.14, 0.04, 0.08], [0.06, 0.2, 0.17, 0.04, 0.15, 0.07, 0.15], [0.13, 0.19, 0.14, 0.02, 0.08, 0.23, 0.1], [0.15, 0.03, 0.13, 0.07, 0.13, 0.07, 0.19]]",0.13,0.17,54,"[0.26, 0.28, 0.24, 0.22]","[[0, 0, 2, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 0, 0, 0], [0, 0, 0, 3, 0, 0, 0, 7], [0, 0, 0, 0, 0, 5, 0, 0]]",0.072
1068,0.0,2,"[[0.05, 0.08, 0.17, 0.15, 0.22, 0.07, 0.07], [0.06, 0.1, 0.12, 0.11, 0.19, 0.16, 0.05], [0.19, 0.16, 0.13, 0.06, 0.18, 0.04, 0.24], [0.15, 0.24, 0.11, 0.13, 0.14, 0.03, 0.01]]",0.13,0.08,54,"[0.86, 0.01, 0.05, 0.08]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 4, 0, 0, 0], [0, 1, 2, 3, 0, 5, 6, 7]]",0.072
1069,0.0,1,"[[0.23, 0.06, 0.08, 0.13, 0.11, 0.05, 0.11], [0.17, 0.17, 0.17, 0.13, 0.09, 0.2, 0.07], [0.21, 0.11, 0.17, 0.05, 0.13, 0.11, 0.17], [0.16, 0.02, 0.2, 0.19, 0.23, 0.13, 0.13]]",0.13,0.17,54,"[0.24, 0.22, 0.21, 0.33]","[[0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 0, 3, 0, 5, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 6, 7]]",0.072
1070,0.0,6,"[[6.38, 4.4, 2.78, 4.02, 3.28, 4.56, 6.79], [6.89, 5.4, 5.87, 9.63, 0.42, 4.93, 4.29], [2.96, 2.23, 8.29, 4.74, 3.72, 2.39, 0.86], [5.36, 5.18, 6.28, 1.08, 2.81, 5.95, 9.65]]",5.0,4.93,54,"[0.2, 0.38, 0.3, 0.12]","[[0, 0, 0, 3, 0, 5, 0, 0], [0, 1, 0, 0, 4, 0, 6, 7], [0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1071,0.0,5,"[[3.25, 0.97, 8.64, 8.18, 2.13, 6.22, 0.77], [5.88, 7.57, 5.25, 3.43, 6.13, 3.52, 3.61], [5.54, 4.65, 8.68, 9.8, 7.31, 3.42, 4.37], [7.14, 2.83, 7.59, 3.91, 6.6, 1.41, 1.96]]",5.0,6.6,54,"[0.06, 0.03, 0.01, 0.9]","[[0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0], [0, 1, 0, 3, 0, 5, 0, 7]]",2.994
1072,0.0,4,"[[0.72, 5.25, 9.97, 4.85, 8.58, 2.57, 9.15], [5.48, 9.36, 2.36, 9.25, 3.72, 4.76, 6.74], [7.14, 7.36, 2.91, 4.13, 7.03, 8.48, 0.38], [5.84, 6.37, 7.56, 3.71, 4.02, 2.93, 0.09]]",5.0,9.25,54,"[0.03, 0.85, 0.06, 0.06]","[[0, 0, 2, 0, 0, 5, 0, 7], [0, 1, 0, 0, 4, 0, 6, 0], [0, 0, 0, 3, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1073,0.0,6,"[[3.89, 7.03, 1.42, 3.85, 5.57, 3.85, 2.09], [1.42, 3.42, 3.49, 1.78, 8.76, 8.52, 6.88], [3.98, 7.53, 6.94, 2.68, 5.16, 4.6, 0.82], [7.43, 7.31, 6.36, 5.75, 9.0, 9.88, 3.78]]",5.0,3.85,54,"[0.86, 0.01, 0.02, 0.11]","[[0, 1, 0, 0, 0, 5, 0, 0], [0, 0, 0, 3, 0, 0, 6, 0], [0, 0, 2, 0, 0, 0, 0, 7], [0, 0, 0, 0, 4, 0, 0, 0]]",2.994
1074,0.0,3,"[[6.26, 0.19, 5.42, 8.23, 3.15, 1.79, 3.82], [4.19, 3.39, 2.75, 9.2, 5.7, 3.44, 3.56], [5.45, 5.72, 8.61, 4.63, 8.16, 8.36, 7.19], [3.14, 2.27, 7.83, 9.11, 0.69, 3.38, 9.35]]",5.0,7.83,54,"[0.1, 0.01, 0.01, 0.88]","[[0, 0, 0, 0, 0, 0, 6, 7], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 3, 4, 5, 0, 0]]",2.994
1075,0.0,4,"[[3.74, 4.35, 1.03, 5.02, 2.48, 7.72, 3.91], [9.52, 3.82, 4.46, 2.55, 5.65, 6.25, 0.76], [2.96, 5.49, 2.32, 7.63, 0.35, 8.21, 6.51], [4.09, 2.1, 9.56, 8.08, 0.89, 1.16, 4.1]]",5.0,8.08,54,"[0.04, 0.08, 0.02, 0.86]","[[0, 1, 0, 0, 0, 5, 0, 0], [0, 0, 2, 0, 0, 0, 6, 7], [0, 0, 0, 3, 0, 0, 0, 0], [0, 0, 0, 0, 4, 0, 0, 0]]",2.994
1076,0.0,2,"[[5.63, 2.91, 6.84, 6.5, 2.65, 5.91, 4.09], [5.16, 0.83, 2.41, 5.99, 6.15, 3.67, 6.12], [5.67, 9.08, 3.93, 7.57, 5.62, 2.51, 2.61], [4.59, 1.2, 4.42, 1.16, 8.17, 8.27, 1.11]]",5.0,9.08,54,"[0.14, 0.34, 0.35, 0.17]","[[0, 0, 0, 0, 4, 0, 6, 0], [0, 0, 0, 0, 0, 5, 0, 0], [0, 1, 2, 3, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 7]]",2.994
1077,0.0,4,"[[5.12, 1.51, 5.2, 6.71, 2.69, 8.45, 7.56], [1.26, 6.81, 6.02, 6.85, 3.83, 2.04, 5.15], [0.77, 1.29, 6.67, 1.6, 1.63, 0.54, 0.89], [4.2, 5.58, 3.29, 3.97, 3.54, 6.37, 4.95]]",5.0,6.85,54,"[0.21, 0.27, 0.19, 0.33]","[[0, 0, 0, 3, 4, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 7], [0, 0, 0, 0, 0, 5, 6, 0], [0, 1, 2, 0, 0, 0, 0, 0]]",2.994
1078,0.0,6,"[[2.88, 2.6, 7.89, 4.77, 7.12, 4.23, 2.87], [3.29, 2.97, 3.82, 9.51, 9.45, 8.27, 5.42], [3.22, 3.81, 4.18, 2.52, 3.48, 3.16, 9.41], [1.89, 5.73, 6.1, 1.69, 4.58, 1.23, 3.5]]",5.0,4.23,54,"[0.2, 0.16, 0.26, 0.38]","[[0, 0, 0, 0, 4, 0, 0, 7], [0, 0, 2, 0, 0, 0, 6, 0], [0, 0, 0, 3, 0, 0, 0, 0], [0, 1, 0, 0, 0, 5, 0, 0]]",2.994
1079,0.0,3,"[[7.29, 4.26, 4.93, 3.96, 3.34, 8.54, 6.49], [0.79, 3.44, 2.71, 8.71, 2.86, 7.09, 3.94], [9.61, 8.74, 7.3, 3.82, 1.83, 1.17, 5.37], [2.04, 1.98, 8.39, 1.63, 1.8, 1.97, 7.71]]",5.0,7.3,54,"[0.21, 0.28, 0.29, 0.22]","[[0, 0, 0, 0, 0, 5, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 4, 0, 6, 0], [0, 1, 0, 3, 0, 0, 0, 7]]",2.994
1080,0.01,1,"[[5.92, 9.68, 5.15, 2.59, 5.89, 7.38, 2.85], [1.22, 5.64, 6.3, 3.82, 9.13, 6.51, 3.36], [6.72, 1.0, 8.86, 8.25, 8.82, 6.13, 4.12], [7.5, 7.75, 5.39, 3.9, 7.48, 3.23, 1.98]]",5.0,7.5,55,"[0.3, 0.17, 0.24, 0.29]","[[0, 1, 0, 0, 0, 0, 6, 7], [0, 0, 0, 3, 0, 5, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 4, 0, 0, 0]]",2.994
1081,0.01,5,"[[6.19, 1.85, 1.16, 4.28, 2.66, 3.25, 7.93], [4.16, 3.03, 5.34, 3.93, 5.82, 4.05, 2.14], [6.53, 8.89, 6.73, 7.28, 2.75, 0.6, 4.09], [4.95, 6.55, 6.81, 6.9, 1.07, 2.2, 5.26]]",5.0,2.75,55,"[0.03, 0.86, 0.04, 0.07]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 8, 3, 4, 5, 6, 7], [0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1082,0.01,7,"[[8.51, 2.86, 5.22, 3.29, 7.8, 7.12, 2.91], [7.85, 5.63, 4.76, 5.73, 4.36, 4.99, 0.21], [1.1, 2.64, 4.86, 7.57, 7.15, 0.31, 2.34], [6.38, 5.91, 3.08, 6.0, 7.58, 3.85, 6.26]]",5.0,6.26,55,"[0.19, 0.32, 0.23, 0.26]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1083,0.01,5,"[[0.95, 2.78, 3.25, 5.38, 7.09, 3.77, 4.83], [7.13, 8.96, 5.39, 2.27, 8.34, 7.96, 4.55], [9.77, 5.61, 8.97, 8.09, 6.52, 2.37, 9.08], [8.52, 1.84, 1.06, 3.62, 0.7, 3.27, 0.14]]",5.0,7.09,55,"[0.85, 0.07, 0.07, 0.01]","[[0, 1, 2, 3, 4, 5, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1084,0.01,6,"[[2.65, 1.66, 4.12, 6.28, 3.9, 4.24, 8.17], [4.84, 2.23, 5.57, 7.45, 3.35, 5.55, 3.39], [6.15, 3.53, 5.47, 2.82, 6.99, 9.09, 0.79], [2.47, 2.31, 1.36, 3.11, 4.52, 5.21, 3.31]]",5.0,5.21,55,"[0.01, 0.06, 0.02, 0.91]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7]]",2.994
1085,0.01,3,"[[4.36, 8.7, 5.94, 4.41, 8.37, 5.83, 0.58], [9.58, 2.24, 8.49, 4.24, 4.63, 4.53, 5.29], [6.08, 4.31, 5.59, 3.3, 3.91, 4.21, 4.74], [9.25, 5.33, 1.67, 7.75, 5.64, 2.81, 3.02]]",5.0,8.49,55,"[0.31, 0.27, 0.14, 0.28]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1086,0.01,2,"[[5.97, 8.23, 1.24, 7.62, 4.62, 4.29, 5.98], [8.29, 4.65, 5.55, 1.01, 2.98, 8.74, 8.92], [1.93, 2.81, 4.79, 6.01, 7.29, 6.55, 4.48], [9.09, 1.98, 6.38, 4.5, 3.08, 5.26, 4.47]]",5.0,8.23,55,"[0.86, 0.01, 0.12, 0.01]","[[0, 1, 2, 3, 4, 5, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1087,0.01,5,"[[7.29, 4.26, 4.93, 3.96, 3.34, 8.54, 6.49], [0.79, 3.44, 2.71, 8.71, 2.86, 7.09, 3.94], [9.61, 8.74, 7.3, 3.82, 1.83, 1.17, 5.37], [2.04, 1.98, 8.39, 1.63, 1.8, 1.97, 7.71]]",5.0,2.86,55,"[0.21, 0.28, 0.29, 0.22]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1088,0.01,5,"[[5.77, 3.99, 6.61, 4.81, 8.16, 4.87, 2.84], [5.38, 5.12, 5.88, 4.67, 7.45, 7.64, 1.41], [2.86, 1.79, 4.9, 7.89, 6.3, 3.05, 5.2], [5.28, 6.58, 1.34, 2.2, 4.69, 6.92, 5.01]]",5.0,7.45,55,"[0.34, 0.23, 0.11, 0.32]","[[0, 1, 0, 3, 0, 5, 9, 10], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 8, 4, 7, 6, 0]]",2.994
1089,0.01,3,"[[7.04, 7.27, 1.99, 4.87, 6.53, 6.34, 1.47], [5.29, 2.16, 9.06, 4.67, 7.92, 5.41, 7.56], [6.95, 5.35, 1.7, 4.81, 6.84, 1.21, 8.92], [6.63, 5.53, 4.35, 1.42, 5.69, 5.92, 4.12]]",5.0,9.06,55,"[0.07, 0.87, 0.03, 0.03]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1090,0.01,4,"[[0.07, 0.07, 0.17, 0.05, 0.08, 0.18, 0.15], [0.19, 0.17, 0.06, 0.13, 0.2, 0.13, 0.2], [0.08, 0.18, 0.04, 0.21, 0.15, 0.15, 0.18], [0.06, 0.08, 0.09, 0.02, 0.12, 0.19, 0.09]]",0.13,0.02,55,"[0.31, 0.27, 0.19, 0.23]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1091,0.01,6,"[[0.15, 0.17, 0.12, 0.06, 0.06, 0.22, 0.15], [0.19, 0.17, 0.21, 0.18, 0.06, 0.19, 0.04], [0.07, 0.13, 0.08, 0.09, 0.18, 0.11, 0.12], [0.16, 0.1, 0.02, 0.11, 0.21, 0.13, 0.19]]",0.13,0.13,55,"[0.09, 0.05, 0.01, 0.85]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1092,0.01,2,"[[0.22, 0.12, 0.18, 0.2, 0.04, 0.04, 0.16], [0.19, 0.18, 0.17, 0.17, 0.18, 0.2, 0.15], [0.03, 0.13, 0.18, 0.12, 0.17, 0.16, 0.08], [0.21, 0.09, 0.16, 0.11, 0.25, 0.1, 0.16]]",0.13,0.09,55,"[0.34, 0.12, 0.22, 0.32]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1093,0.01,1,"[[0.16, 0.11, 0.08, 0.09, 0.11, 0.11, 0.06], [0.14, 0.14, 0.15, 0.18, 0.2, 0.23, 0.09], [0.09, 0.18, 0.2, 0.13, 0.05, 0.16, 0.07], [0.08, 0.02, 0.16, 0.15, 0.1, 0.09, 0.12]]",0.13,0.09,55,"[0.08, 0.02, 0.89, 0.01]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1094,0.01,7,"[[0.18, 0.08, 0.04, 0.19, 0.05, 0.05, 0.16], [0.09, 0.22, 0.23, 0.17, 0.13, 0.24, 0.18], [0.21, 0.2, 0.1, 0.14, 0.11, 0.11, 0.19], [0.23, 0.14, 0.16, 0.18, 0.12, 0.18, 0.03]]",0.13,0.03,55,"[0.02, 0.92, 0.02, 0.04]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1095,0.01,7,"[[0.2, 0.14, 0.16, 0.12, 0.21, 0.18, 0.23], [0.06, 0.09, 0.16, 0.16, 0.14, 0.12, 0.15], [0.23, 0.08, 0.17, 0.11, 0.04, 0.14, 0.15], [0.06, 0.12, 0.16, 0.23, 0.08, 0.11, 0.15]]",0.13,0.15,55,"[0.33, 0.18, 0.11, 0.38]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1096,0.01,2,"[[0.08, 0.08, 0.03, 0.08, 0.06, 0.11, 0.11], [0.21, 0.12, 0.16, 0.16, 0.17, 0.12, 0.08], [0.24, 0.22, 0.1, 0.12, 0.06, 0.2, 0.05], [0.13, 0.19, 0.1, 0.18, 0.14, 0.09, 0.16]]",0.13,0.19,55,"[0.12, 0.34, 0.21, 0.33]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1097,0.01,6,"[[0.09, 0.06, 0.16, 0.11, 0.12, 0.22, 0.04], [0.11, 0.19, 0.13, 0.18, 0.2, 0.12, 0.12], [0.11, 0.08, 0.15, 0.06, 0.15, 0.13, 0.16], [0.08, 0.15, 0.2, 0.17, 0.24, 0.04, 0.12]]",0.13,0.22,55,"[0.15, 0.32, 0.21, 0.32]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1098,0.01,6,"[[0.02, 0.1, 0.05, 0.19, 0.09, 0.05, 0.06], [0.03, 0.12, 0.22, 0.08, 0.02, 0.07, 0.12], [0.18, 0.19, 0.1, 0.18, 0.18, 0.13, 0.15], [0.08, 0.17, 0.23, 0.11, 0.13, 0.16, 0.07]]",0.13,0.16,55,"[0.06, 0.06, 0.03, 0.85]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1099,0.01,1,"[[0.21, 0.14, 0.05, 0.18, 0.12, 0.1, 0.15], [0.03, 0.07, 0.04, 0.14, 0.13, 0.15, 0.2], [0.05, 0.14, 0.08, 0.16, 0.04, 0.13, 0.08], [0.19, 0.12, 0.09, 0.06, 0.18, 0.05, 0.09]]",0.13,0.05,55,"[0.01, 0.02, 0.88, 0.09]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
1100,0.01,5,"[[1.89, 1.68, 4.82, 0.64, 6.72, 5.82, 3.47], [2.81, 5.64, 4.93, 5.88, 1.19, 6.58, 2.91], [6.88, 4.96, 4.06, 5.77, 1.03, 4.24, 5.62], [0.22, 1.89, 4.63, 5.2, 4.1, 3.36, 6.44]]",5.0,1.19,56,"[0.25, 0.26, 0.31, 0.18]","[[0, 0, 1, 12, 0, 3, 0, 11], [0, 7, 0, 0, 6, 0, 5, 0], [0, 0, 0, 2, 0, 0, 0, 4], [0, 0, 0, 0, 10, 8, 9, 0]]",2.994
1101,0.01,1,"[[7.91, 1.03, 5.87, 7.52, 6.88, 7.18, 6.1], [5.88, 5.55, 1.78, 3.0, 4.69, 4.52, 8.75], [5.71, 1.25, 6.22, 6.17, 8.38, 7.26, 4.32], [6.4, 8.88, 5.28, 4.23, 1.08, 0.7, 3.39]]",5.0,7.91,56,"[0.3, 0.18, 0.2, 0.32]","[[0, 9, 2, 0, 0, 0, 4, 7], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 8, 1, 0, 3, 0, 5, 6]]",2.994
1102,0.01,6,"[[2.65, 1.66, 4.12, 6.28, 3.9, 4.24, 8.17], [4.84, 2.23, 5.57, 7.45, 3.35, 5.55, 3.39], [6.15, 3.53, 5.47, 2.82, 6.99, 9.09, 0.79], [2.47, 2.31, 1.36, 3.11, 4.52, 5.21, 3.31]]",5.0,5.21,56,"[0.01, 0.06, 0.02, 0.91]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7]]",2.994
1103,0.01,2,"[[0.72, 5.25, 9.97, 4.85, 8.58, 2.57, 9.15], [5.48, 9.36, 2.36, 9.25, 3.72, 4.76, 6.74], [7.14, 7.36, 2.91, 4.13, 7.03, 8.48, 0.38], [5.84, 6.37, 7.56, 3.71, 4.02, 2.93, 0.09]]",5.0,9.36,56,"[0.03, 0.85, 0.06, 0.06]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1104,0.01,3,"[[3.74, 4.35, 1.03, 5.02, 2.48, 7.72, 3.91], [9.52, 3.82, 4.46, 2.55, 5.65, 6.25, 0.76], [2.96, 5.49, 2.32, 7.63, 0.35, 8.21, 6.51], [4.09, 2.1, 9.56, 8.08, 0.89, 1.16, 4.1]]",5.0,1.03,56,"[0.04, 0.08, 0.02, 0.86]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7]]",2.994
1105,0.01,7,"[[5.28, 9.9, 6.81, 1.61, 2.79, 8.92, 6.09], [3.46, 6.68, 6.44, 3.71, 3.55, 0.25, 8.07], [6.52, 2.17, 8.0, 8.5, 5.35, 1.81, 3.32], [5.89, 1.86, 6.44, 5.29, 3.29, 8.96, 7.12]]",5.0,3.32,56,"[0.23, 0.3, 0.24, 0.23]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 7], [0, 0, 2, 0, 0, 4, 0, 5], [0, 1, 0, 0, 3, 0, 0, 6]]",2.994
1106,0.01,6,"[[3.4, 2.14, 9.33, 2.59, 4.55, 1.09, 2.85], [2.69, 7.17, 4.91, 8.03, 6.07, 6.49, 2.28], [2.24, 5.15, 4.83, 2.39, 2.78, 7.43, 5.61], [3.01, 5.69, 6.66, 3.22, 3.6, 8.48, 3.28]]",5.0,1.09,56,"[0.07, 0.01, 0.9, 0.02]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1107,0.01,4,"[[2.67, 1.86, 1.79, 5.75, 3.59, 3.3, 1.49], [1.18, 8.77, 6.89, 4.16, 3.25, 3.0, 9.34], [1.75, 2.03, 4.01, 8.67, 5.48, 1.04, 6.3], [4.37, 0.5, 5.19, 4.46, 0.43, 0.13, 6.06]]",5.0,5.75,56,"[0.24, 0.23, 0.24, 0.29]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 4, 0, 6, 0], [0, 0, 0, 3, 0, 5, 0, 7], [0, 1, 8, 0, 9, 0, 0, 0]]",2.994
1108,0.01,7,"[[0.94, 9.58, 9.58, 1.68, 3.99, 3.26, 9.98], [7.2, 6.69, 3.6, 6.35, 1.28, 0.52, 9.84], [4.59, 4.33, 3.41, 2.69, 0.89, 3.28, 2.91], [7.61, 5.48, 8.81, 6.78, 0.6, 7.91, 3.87]]",5.0,2.91,56,"[0.01, 0.89, 0.08, 0.02]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",2.994
1109,0.01,4,"[[4.36, 8.7, 5.94, 4.41, 8.37, 5.83, 0.58], [9.58, 2.24, 8.49, 4.24, 4.63, 4.53, 5.29], [6.08, 4.31, 5.59, 3.3, 3.91, 4.21, 4.74], [9.25, 5.33, 1.67, 7.75, 5.64, 2.81, 3.02]]",5.0,4.24,56,"[0.31, 0.27, 0.14, 0.28]","[[0, 1, 0, 3, 0, 5, 0, 7], [0, 0, 2, 0, 4, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 8, 0, 0, 0]]",2.994
